start_station_name,rides_all,rides_january,rides_jan14_16,first_ride,last_ride,first_lat,first_lng,community,edit community,suburb,recode reason,gps lookup,notes,recode,community_clean,area,shape_area,perimeter,area_num_1,area_numbe,comarea_id,comarea,shape_len
Lincoln Ave & Byron St,3537,83,0,2023/04/12,2024/01/31,41.88547575,-87.68,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Lincoln Ave & Fullerton Ave,22091,459,17,2023/02/01,2024/01/31,41.87947583,-87.68072116,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Lincoln Ave & Waveland Ave,4581,123,1,2023/02/01,2024/01/31,41.88360166,-87.68010997,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Marine Dr & Ainslie St,7123,93,1,2023/02/01,2024/01/31,41.87962723,-87.6546735,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
McClurg Ct & Ohio St,21369,455,16,2023/02/01,2024/01/31,41.8718015,-87.65228927,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Michigan Ave & Jackson Blvd,12338,274,2,2023/02/01,2024/01/31,41.86680615,-87.68072116,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Michigan Ave & Oak St,37251,228,4,2023/02/01,2024/01/31,41.86045733,-87.68064772,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Michigan Ave & Pearson St,10000,171,6,2023/02/01,2024/01/31,41.88360166,-87.6756519,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Mies van der Rohe Way & Chestnut St,13626,274,3,2023/02/01,2024/01/31,41.87911463,-87.65218332,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Milwaukee Ave & Wabansia Ave,12672,326,3,2023/02/01,2024/01/31,41.88360166,-87.6821855,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Morgan St & Lake St*,8662,366,12,2023/02/01,2024/01/31,41.86444741,-87.68239975,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
N Carpenter St & W Lake St,2642,73,0,2023/02/01,2024/01/31,41.88524433,-87.65377383,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
N Green St & W Lake St,6644,184,0,2023/02/01,2024/01/31,41.88522217,-87.65,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
New St & Illinois St,20549,375,0,2023/02/01,2024/01/31,41.87777305,-87.65228927,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Noble St & Milwaukee Ave,5377,191,1,2023/02/01,2024/01/31,41.88360166,-87.66787017,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Noble St & Milwaukee Ave (Temp),2038,0,0,2023/08/16,2023/11/15,41.88381575,-87.6626,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
OH - BONFIRE - TESTING,1,0,0,2023/06/28,2023/06/28,41.86361861,-87.67966807,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
OH Charging Stx - Test,18,0,0,2023/06/15,2023/06/29,41.86257,-87.6799351,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Ogden Ave & Chicago Ave,13133,349,3,2023/02/01,2024/01/31,41.88360166,-87.68975805,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Ogden Ave & Race Ave,9235,237,2,2023/02/01,2024/01/31,41.8803848,-87.68051827,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Orleans St & Chestnut St (NEXT Apts),9174,247,7,2023/02/01,2024/01/31,41.88360166,-87.64862671,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Orleans St & Elm St,6294,142,1,2023/02/01,2024/01/31,41.87799155,-87.64862671,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Orleans St & Merchandise Mart Plaza,19987,729,10,2023/02/01,2024/01/31,41.87922347,-87.68005097,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Pine Grove Ave & Irving Park Rd,16546,338,10,2023/02/01,2024/01/31,41.87777305,-87.66593217,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Pine Grove Ave & Waveland Ave,21160,485,8,2023/02/01,2024/01/31,41.88360166,-87.67066777,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Racine Ave & 13th St,1372,44,0,2023/02/01,2024/01/31,41.86466992,-87.65746033,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Racine Ave & Belmont Ave,13469,240,1,2023/02/01,2024/01/31,41.87371633,-87.68022537,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Racine Ave & Congress Pkwy,9152,293,6,2023/02/01,2024/01/31,41.87394929,-87.68679498,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Racine Ave & Fullerton Ave,16108,359,6,2023/02/01,2024/01/31,41.88360166,-87.66383028,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Racine Ave & Randolph St,5019,124,3,2023/02/01,2024/01/31,41.88281035,-87.68021607,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Racine Ave & Washington Blvd,5312,140,4,2023/02/01,2024/01/31,41.88233423,-87.68074183,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Ritchie Ct & Banks St,11195,197,0,2023/02/01,2024/01/31,41.88360166,-87.66779184,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Rush St & Cedar St,15832,365,6,2023/02/01,2024/01/31,41.87911463,-87.64862671,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Rush St & Hubbard St,10236,348,7,2023/02/01,2024/01/31,41.88135177,-87.67352198,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Sangamon St & Lake St,12256,324,5,2023/02/01,2024/01/31,41.88360166,-87.68050182,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Sangamon St & Washington Blvd,7942,178,3,2023/02/01,2024/01/31,41.88236749,-87.668944,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Sedgwick St & North Ave,14783,328,9,2023/02/01,2024/01/31,41.8674606,-87.68050182,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Sheffield Ave & Fullerton Ave,24942,809,10,2023/02/01,2024/01/31,41.88360166,-87.69046723,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Sheffield Ave & Webster Ave,18283,359,5,2023/02/01,2024/01/31,41.87553817,-87.674988,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Sheffield Ave & Wellington Ave,16835,322,4,2023/02/01,2024/01/31,41.88317442,-87.69066023,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Sheridan Rd & Montrose Ave,15193,360,3,2023/02/01,2024/01/31,41.87777305,-87.68063283,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Smith Park,2069,53,0,2023/02/02,2024/01/31,41.86700237,-87.68952584,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Southport Ave & Clybourn Ave,8679,255,6,2023/02/01,2024/01/31,41.8723992,-87.69046723,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Southport Ave & Wellington Ave,14134,308,3,2023/02/01,2024/01/31,41.88360166,-87.66777837,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Southport Ave & Wrightwood Ave,11774,269,4,2023/02/01,2024/01/31,41.87799155,-87.66460156,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
St. Clair St & Erie St,21283,603,18,2023/02/01,2024/01/31,41.88432741,-87.6413306,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
State St & Chicago Ave,25307,871,29,2023/02/01,2024/01/31,41.87430088,-87.666705,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
State St & Harrison St,8559,184,4,2023/02/01,2024/01/31,41.8735345,-87.68015062,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
State St & Kinzie St,15248,509,4,2023/02/01,2024/01/31,41.86700237,-87.67599082,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
State St & Pearson St,9276,238,1,2023/02/01,2024/01/31,41.88360166,-87.68015517,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
State St & Randolph St,16681,380,12,2023/02/01,2024/01/31,41.88282096,-87.64862671,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
State St & Van Buren St,9647,237,4,2023/02/01,2024/01/31,41.87647319,-87.68077563,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Stetson Ave & South Water St,10943,329,2,2023/02/01,2024/01/31,41.869631,-87.66837716,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Throop St & Taylor St,7282,154,2,2023/02/01,2024/01/31,41.8686887,-87.67369333,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
W Washington Blvd & N Peoria St,1501,100,0,2023/05/25,2024/01/30,41.88283533,-87.65030833,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Wabash Ave & Grand Ave,25008,662,25,2023/02/01,2024/01/31,41.86705422,-87.65662183,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Wabash Ave & Wacker Pl,12633,288,3,2023/02/01,2024/01/31,41.87978172,-87.66676567,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Wacker Dr & Washington St,10336,420,5,2023/02/01,2024/01/31,41.88128495,-87.68003987,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Wells St & Institute Pl,7017,204,3,2023/02/01,2024/01/31,41.88360166,-87.65228927,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Wells St & Polk St,10371,343,10,2023/02/01,2024/01/31,41.86715865,-87.68003987,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Wells St & Walton St,11896,349,10,2023/02/01,2024/01/31,41.87695533,-87.64862671,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Western Ave & Congress Pkwy,3733,100,1,2023/02/01,2024/01/31,41.87398017,-87.68699515,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Western Ave & Fillmore St,5473,126,2,2023/02/01,2024/01/31,41.86793137,-87.68679498,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Western Ave & Lake St,221,6,0,2023/02/02,2024/01/31,41.88,-87.69,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Western Ave & Monroe St,2522,83,0,2023/02/01,2024/01/31,41.87743433,-87.68633283,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Winthrop Ave & Lawrence Ave,6894,190,2,2023/02/01,2024/01/31,41.87962723,-87.660293,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Wolcott Ave & Polk St,9332,332,6,2023/02/01,2024/01/31,41.86910217,-87.68679498,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Wood St & Augusta Blvd,6856,174,1,2023/02/02,2024/01/31,41.88018906,-87.68074183,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Wood St & Hubbard St,4445,131,6,2023/02/01,2024/01/31,41.88160086,-87.67686917,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Wood St & Milwaukee Ave,13443,303,5,2023/02/01,2024/01/31,41.86936688,-87.67341816,NEAR WEST SIDE,,,,,,,NEAR WEST SIDE,0,158492466.6,0,28,28,0,0,53003.59294
Ashland Ave & 50th St,332,16,0,2023/02/04,2024/01/31,41.8029114,-87.66482329,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Ashland Ave & McDowell Ave,267,3,0,2023/02/01,2024/01/31,41.80878234,-87.66461921,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Damen Ave & 51st St,115,4,0,2023/02/06,2024/01/28,41.80083466,-87.67477214,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
DuSable Lake Shore Dr & Monroe St,40163,200,7,2023/02/01,2024/01/31,41.822673,-87.68018377,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Elizabeth St & 47th St,70,0,0,2023/03/28,2023/12/20,41.808311,-87.656575,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Franklin St & Chicago Ave,13982,336,6,2023/02/01,2024/01/31,41.79528689,-87.6639273,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Halsted St & 35th St,3142,78,3,2023/02/01,2024/01/31,41.7998048,-87.64726687,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Halsted St & 47th Pl,224,6,0,2023/02/04,2024/01/30,41.80809867,-87.64572533,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Halsted St & 51st St,119,3,0,2023/02/05,2024/01/31,41.80166867,-87.64530017,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Hoyne Ave & 47th St,352,19,1,2023/02/05,2024/01/31,41.80812867,-87.6773305,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Larrabee St & Oak St,8914,353,8,2023/02/01,2024/01/31,41.79528689,-87.6639273,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Marshfield Ave & 44th St,228,11,0,2023/02/01,2024/01/31,41.81393325,-87.66685212,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Public Rack - Ashland Ave & 45th St  S,1,0,0,2023/05/31,2023/05/31,41.81129766,-87.66518319,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Public Rack - Ashland Ave & 46th St,3,0,0,2023/06/26,2023/08/11,41.81048119,-87.66526258,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Public Rack - Bishop St & 46th St,27,0,0,2023/04/21,2023/12/10,41.80964136,-87.66147506,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Public Rack - Damen Ave & 47th St,13,0,0,2023/04/20,2023/10/28,41.808782,-87.67522683,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Public Rack - Emerald Ave & 43rd St,12,1,0,2023/02/27,2024/01/31,41.81625067,-87.64464581,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Public Rack - Emerald Ave & 45th St,2,0,0,2023/04/13,2023/10/11,41.81,-87.64489867,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Public Rack - Halsted St & 41st St,6,0,0,2023/04/19,2023/11/15,41.8198555,-87.65,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Public Rack - Hoyne Ave & 51st St,4,0,0,2023/08/10,2023/10/09,41.80106819,-87.67690633,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Public Rack - Laflin St & 51st St,10,0,0,2023/03/31,2023/08/13,41.8,-87.66252133,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Public Rack - Laflin St &51st ST,17,0,0,2023/02/11,2023/09/24,41.8,-87.6625035,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Public Rack - Loomis Blvd & 47th St,6,0,0,2023/04/19,2023/10/04,41.8085755,-87.66057217,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Public Rack - Lowe Park,1,0,0,2023/05/28,2023/05/28,41.79938996,-87.64155114,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Public Rack - Marshfield Ave & 45th St,20,0,0,2023/04/06,2023/10/13,41.81,-87.67,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Public Rack - Robert Fulton Elementary School,6,1,0,2023/03/27,2024/01/05,41.79738917,-87.67,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Public Rack - Throop St & 48t ST,1,0,0,2023/06/01,2023/06/01,41.80697715,-87.65775287,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Public Rack - Wood St & 47th St,19,1,0,2023/02/19,2024/01/01,41.80860889,-87.67040765,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Seeley Ave & Garfield Blvd,78,9,0,2023/02/14,2024/01/30,41.79405069,-87.67555317,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Throop St & 52nd St,31,0,0,2023/02/15,2023/12/14,41.79962409,-87.65724133,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Union Ave & Root St,309,6,0,2023/02/02,2024/01/29,41.81906045,-87.6433574,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Western Blvd & 48th Pl,362,11,0,2023/02/10,2024/01/30,41.8055495,-87.683447,NEW CITY,,,,,,,NEW CITY,0,134636963.3,0,61,61,0,0,48133.59596
Campbell Ave & Irving Park Rd,660,23,0,2023/02/04,2024/01/30,41.95,-87.6909285,NORTH CENTER,,,,,,,NORTH CENTER,0,57054167.85,0,5,5,0,0,31391.66975
Campbell Ave & Montrose Ave,3153,131,9,2023/02/01,2024/01/31,41.96104014,-87.692321,NORTH CENTER,,,,,,,NORTH CENTER,0,57054167.85,0,5,5,0,0,31391.66975
Damen Ave & Leland Ave,6887,199,7,2023/02/01,2024/01/31,41.94335025,-87.6924839,NORTH CENTER,,,,,,,NORTH CENTER,0,57054167.85,0,5,5,0,0,31391.66975
Damen Ave & Sunnyside Ave,3898,91,1,2023/02/01,2024/01/31,41.943197,-87.67963243,NORTH CENTER,,,,,,,NORTH CENTER,0,57054167.85,0,5,5,0,0,31391.66975
Oakley Ave & Irving Park Rd,2594,77,1,2023/02/02,2024/01/31,41.95392489,-87.68623889,NORTH CENTER,,,,,,,NORTH CENTER,0,57054167.85,0,5,5,0,0,31391.66975
Public Rack - Irving Park Rd & Parkside Ave,12,0,0,2023/07/13,2023/11/27,41.95298493,-87.68900167,NORTH CENTER,,,,,,,NORTH CENTER,0,57054167.85,0,5,5,0,0,31391.66975
Ravenswood Ave & Berteau Ave,4176,133,0,2023/02/01,2024/01/31,41.95732951,-87.67393917,NORTH CENTER,,,,,,,NORTH CENTER,0,57054167.85,0,5,5,0,0,31391.66975
Sheridan Rd & Lawrence Ave,6597,174,1,2023/02/01,2024/01/31,41.94210922,-87.67820968,NORTH CENTER,,,,,,,NORTH CENTER,0,57054167.85,0,5,5,0,0,31391.66975
Talman Ave & Addison St,3556,110,0,2023/02/01,2024/01/31,41.94636762,-87.69485569,NORTH CENTER,,,,,,,NORTH CENTER,0,57054167.85,0,5,5,0,0,31391.66975
Western Ave & Berteau Ave,1098,50,0,2023/02/02,2024/01/31,41.95752283,-87.69,NORTH CENTER,,,,,,,NORTH CENTER,0,57054167.85,0,5,5,0,0,31391.66975
Western Ave & Grace St,1410,31,0,2023/02/01,2024/01/31,41.95,-87.69,NORTH CENTER,,,,,,,NORTH CENTER,0,57054167.85,0,5,5,0,0,31391.66975
Aberdeen St & Jackson Blvd,14926,544,14,2023/02/01,2024/01/31,41.86921107,-87.71304607,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Albany Ave & 16th St,113,2,0,2023/02/28,2024/01/29,41.85905421,-87.70312905,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Albany Ave & Douglas Blvd,72,0,0,2023/04/12,2023/12/27,41.86,-87.7031665,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Ashland Ave & Division St,21837,535,6,2023/02/01,2024/01/31,41.86700237,-87.70517783,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Blue Island Ave & 18th St,5537,111,1,2023/02/02,2024/01/31,41.85682774,-87.68962943,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
California & 16th St,236,7,0,2023/02/04,2024/01/30,41.85914481,-87.7,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
California Ave & Altgeld St,4028,104,0,2023/02/01,2024/01/31,41.8538097,-87.71515142,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Central Park Ave & Douglas Blvd,72,0,0,2023/02/14,2023/12/03,41.86,-87.72,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Central Park Ave & Ogden Ave,772,16,0,2023/02/02,2024/01/31,41.85368967,-87.71526861,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Clark St & Chicago Ave,11141,333,9,2023/02/01,2024/01/31,41.85321442,-87.71590655,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
DuSable Lake Shore Dr & Diversey Pkwy,21557,170,3,2023/02/01,2024/01/31,41.8538097,-87.71515142,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Fairfield Ave & Roosevelt Rd,302,7,0,2023/02/02,2024/01/27,41.86646617,-87.69463825,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Homan Ave & Fillmore St,72,5,0,2023/02/03,2024/01/30,41.86800754,-87.71091425,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Kedzie Ave & Roosevelt Rd,224,4,0,2023/02/15,2024/01/31,41.86648567,-87.7065845,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Keeler Ave & Roosevelt Rd,41,1,0,2023/03/31,2024/01/03,41.86624867,-87.73006483,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Kildare & Cermak,71,0,0,2023/02/10,2023/12/25,41.85,-87.73216248,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Kingsbury St & Kinzie St,34915,1458,26,2023/02/01,2024/01/31,41.86282617,-87.72222923,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Lawndale Ave & 16th St,72,2,0,2023/02/01,2024/01/28,41.85908198,-87.72,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Millennium Park,29958,323,2,2023/02/01,2024/01/31,41.8588615,-87.73060977,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Morgan Ave & 14th Pl,4419,122,1,2023/02/01,2024/01/31,41.86153364,-87.68962943,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Paulina Ave & North Ave,7282,150,4,2023/02/01,2024/01/31,41.86556503,-87.716762,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Paulina St & 18th St,4463,146,5,2023/02/02,2024/01/31,41.8538097,-87.71515142,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Public Rack - 2302 S Pulaski Rd,5,0,0,2023/04/05,2023/09/18,41.84971511,-87.72480154,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Public Rack - California Ave & Ogden Ave,25,0,0,2023/04/12,2023/09/17,41.86,-87.7,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Public Rack - Central Park Ave & 16th St,4,0,0,2023/05/19,2023/05/31,41.85906589,-87.72,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
Public Rack - Central Park Ave & Fillmore St,3,2,0,2023/09/07,2024/01/30,41.86802435,-87.71582222,NORTH LAWNDALE,,,,,,,NORTH LAWNDALE,0,89487422.02,0,29,29,0,0,44959.45966
